"",baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000143093,16.8240149586772,0.135424437198078,0.402503890248905,0.336454977153966,0.736527797544346,0.999424181882359,NS
ENSG00000143106,29.8069895619736,-0.0368561510021198,0.31029240773372,-0.118778771518471,0.905450627478664,0.999424181882359,NS
ENSG00000143110,30.0145322098433,-0.0107288372430816,0.347427245254254,-0.0308808171772194,0.975364588301748,0.999424181882359,NS
ENSG00000143119,1700.39636259363,0.165520632819556,0.130808183076007,1.26536909944984,0.205739046822904,0.999424181882359,NS
ENSG00000143149,74.9874917843573,0.00527395869129361,0.276358607156846,0.0190837504413257,0.984774294340027,0.999424181882359,NS
ENSG00000143155,34.6967117837512,-0.0532627415567272,0.291710150590743,-0.182587892292622,0.855121385186293,0.999424181882359,NS
ENSG00000143157,11.0125548340212,-0.479909075125297,0.545573994374149,-0.879640672161841,0.379053998259567,0.999424181882359,NS
ENSG00000143158,40.5629861618798,-0.00359754257575216,0.285965888007692,-0.0125803206837572,0.989962621117252,0.999424181882359,NS
ENSG00000143164,43.0275760814686,0.0767636876332165,0.262554129090271,0.292372806701599,0.770001597443084,0.999424181882359,NS
ENSG00000143183,37.9470601984819,-0.130277960765775,0.306674784894796,-0.42480819155206,0.670976505678433,0.999424181882359,NS
ENSG00000143190,38.0543841364603,-0.349476252030227,0.307878202599541,-1.13511203157436,0.256328381047122,0.999424181882359,NS
ENSG00000143207,289.921944676421,0.0612517185107594,0.170141573710575,0.360004419701405,0.718843828420191,0.999424181882359,NS
ENSG00000143222,12.3350598385654,-0.116268067384187,0.484129115450621,-0.240159213056141,0.810206831711238,0.999424181882359,NS
ENSG00000143226,3574.2994103053,0.220639632456896,0.214289824403961,1.02963186922476,0.303182849059378,0.999424181882359,NS
ENSG00000143252,33.1874514168027,-0.297990671228415,0.329155627647003,-0.90531847612215,0.365296690981428,0.999424181882359,NS
ENSG00000143256,7.82423840977754,-0.0903441207194899,0.600854593751311,-0.150359374229704,0.880481091496164,0.999424181882359,NS
ENSG00000143258,27.0741742643903,0.260767565508307,0.324496676009358,0.803606276388444,0.421624397180252,0.999424181882359,NS
ENSG00000143294,64.2167818953275,0.00526535020213727,0.223289149991957,0.0235808600746025,0.981186939354402,0.999424181882359,NS
ENSG00000143303,17.0338770797412,0.201811386426191,0.403185367952092,0.500542436475945,0.616693183111094,0.999424181882359,NS
ENSG00000143319,109.945382511717,-0.0726852654174383,0.201553090228251,-0.360625904247487,0.718379121851884,0.999424181882359,NS
ENSG00000143321,136.245086774369,0.152395437950064,0.185100061764716,0.823313814685684,0.410329559630458,0.999424181882359,NS
ENSG00000143322,12.495514601019,-0.0744478422547918,0.532865765497256,-0.139712188463297,0.888887395863725,0.999424181882359,NS
ENSG00000143324,24.5671271445717,0.130338965061913,0.335556237022951,0.388426590482353,0.697700369603717,0.999424181882359,NS
ENSG00000143337,165.488089346146,-0.131606787314272,0.186376891078254,-0.706132539033575,0.480105718034466,0.999424181882359,NS
ENSG00000143353,16.8675255779472,0.356376537019651,0.595648437228984,0.598300129313778,0.549639690342932,0.999424181882359,NS
ENSG00000143363,58.5389508479289,0.196458308489766,0.259919055867427,0.75584419093139,0.449742618079981,0.999424181882359,NS
ENSG00000143367,14.1041023566071,-0.704266027957033,0.456907790082941,-1.54137452510755,0.12322566041848,0.999424181882359,NS
ENSG00000143368,128.624912998252,0.0526546660747072,0.173789609195863,0.302979368665044,0.761905584498677,0.999424181882359,NS
ENSG00000143373,184.116580459961,0.0950913957461349,0.216517140005662,0.439186457680201,0.660526436832319,0.999424181882359,NS
ENSG00000143376,220.04878511026,-0.0976939678263088,0.208971951783181,-0.467497991920329,0.640143628446307,0.999424181882359,NS
ENSG00000143379,83.3632656787817,0.177540687986616,0.201611287991861,0.880608867464716,0.378529557403264,0.999424181882359,NS
ENSG00000143382,248.1850885982,0.264682607245196,0.217645986243052,1.21611526963615,0.223941014533984,0.999424181882359,NS
ENSG00000143384,7144.07988519589,-0.214538477607098,0.165893429937678,-1.29323070653066,0.195931278412427,0.999424181882359,NS
ENSG00000143390,21.7405963861411,0.103958950397136,0.40638087861378,0.255816540265758,0.798092501496145,0.999424181882359,NS
ENSG00000143393,178.510170511623,0.123729426148676,0.160190411779178,0.772389712807761,0.439883644867881,0.999424181882359,NS
ENSG00000143398,59.6697179350693,0.0366862727911788,0.243430124067498,0.150705558450138,0.880207988310528,0.999424181882359,NS
ENSG00000143401,36.5604088671521,-0.364369234881696,0.367722827300364,-0.990880108142082,0.321744126556765,0.999424181882359,NS
ENSG00000143409,251.429512700843,0.179459416631866,0.260015923077501,0.690186256702346,0.490077064868478,0.999424181882359,NS
ENSG00000143412,35.3153938944578,0.355987120056863,0.348671060968127,1.0209826966093,0.307262636788501,0.999424181882359,NS
ENSG00000143418,201.682163146113,0.167859129794197,0.163362869802402,1.02752314523633,0.30417419257799,0.999424181882359,NS
ENSG00000143420,123.377347041617,-0.0179643906521669,0.190391865621851,-0.0943548223212804,0.924827302200702,0.999424181882359,NS
ENSG00000143437,58.915715292505,0.175376571800676,0.250921796384999,0.698929205542548,0.484596274564666,0.999424181882359,NS
ENSG00000143442,75.1237255771666,-0.103702357682314,0.234633950710827,-0.441975073803882,0.658507243400645,0.999424181882359,NS
ENSG00000143452,9.27537541829228,-0.314688143086811,0.589110873438304,-0.534174732253975,0.59322064917356,0.999424181882359,NS
ENSG00000143457,19.351521065324,-0.249239139130423,0.41549253915265,-0.599864295129627,0.548596679585011,0.999424181882359,NS
ENSG00000143486,9.38172333749131,0.115854446671264,0.571003092391239,0.202896355930562,0.839216042591095,0.999424181882359,NS
ENSG00000143514,49.3076321143775,-0.212780164508797,0.259667923603676,-0.819431840312927,0.412540074951653,0.999424181882359,NS
ENSG00000143537,14.9276392467515,-0.381313146839051,0.508159659745961,-0.750380593039749,0.453025515849842,0.999424181882359,NS
ENSG00000143543,169.050094437344,0.220707457898932,0.168704213522839,1.30825101098648,0.190788185271077,0.999424181882359,NS
ENSG00000143546,9155.14348289327,0.109486733312413,0.203686169897749,0.53752659479716,0.590903919607814,0.999424181882359,NS
ENSG00000143549,1204.18318676303,-0.0677869517997447,0.13836011099635,-0.489931319884044,0.624182499401787,0.999424181882359,NS
ENSG00000143554,46.0217015418365,0.0525264120057081,0.274698103520287,0.19121505147861,0.848357111811094,0.999424181882359,NS
ENSG00000143569,168.571065909351,0.0684444566842531,0.175887612177527,0.389137448833922,0.697174472230474,0.999424181882359,NS
ENSG00000143570,71.4628534791573,0.500846673155334,0.29325858514343,1.70786704474611,0.0876610153111188,0.999424181882359,NS
ENSG00000143575,36.7912478648919,0.0220427265163397,0.305435289790031,0.0721682374407121,0.942468022091903,0.999424181882359,NS
ENSG00000143612,107.61912190815,-0.0492092594123328,0.193002545894398,-0.254966892712689,0.79874867010057,0.999424181882359,NS
ENSG00000143614,177.052966838036,0.0258573990759486,0.189499124858338,0.136451284908458,0.89146453327072,0.999424181882359,NS
ENSG00000143621,8.83140393199169,-0.241979685710388,0.593551841448424,-0.407680793508944,0.683508039953836,0.999424181882359,NS
ENSG00000143622,238.744562967092,-0.107456557848583,0.152707957823348,-0.703673596191287,0.481636067123142,0.999424181882359,NS
ENSG00000143624,209.03850138095,0.166785124470265,0.175799831606843,0.948721753290765,0.342762147260645,0.999424181882359,NS
ENSG00000143641,35.4328496851509,-0.077216339850034,0.312346317189279,-0.247213863588607,0.804742716641328,0.999424181882359,NS
ENSG00000143643,15.1811523110237,0.317351507164235,0.413041942349113,0.768327558599367,0.442292605978504,0.999424181882359,NS
ENSG00000143669,1206.92028389987,-0.0578861631950439,0.178813172229802,-0.323724267475393,0.746146796593865,0.999424181882359,NS
ENSG00000143702,50.9456987987953,-0.181459970848806,0.272637943085539,-0.665571228990213,0.505685201332786,0.999424181882359,NS
ENSG00000143742,50.498295768527,-0.0688132139553284,0.253968272355971,-0.270952010331737,0.786427942180684,0.999424181882359,NS
ENSG00000143753,128.844255940733,-0.068882976387139,0.216075171759704,-0.318791723390337,0.749884454866305,0.999424181882359,NS
ENSG00000143756,32.4223910369364,-0.393838128860566,0.303649886614565,-1.29701391708563,0.194626398321342,0.999424181882359,NS
ENSG00000143761,850.081160527565,-0.130837901618507,0.14411830215371,-0.907850700870466,0.363957107065528,0.999424181882359,NS
ENSG00000143771,33.3748176698827,0.108900153724597,0.323093860456406,0.337054234242531,0.736076016564666,0.999424181882359,NS
ENSG00000143772,175.557121196562,-0.0711057090972843,0.196268892986678,-0.362287207184231,0.717137416991545,0.999424181882359,NS
ENSG00000143774,198.396997382776,-0.197184337293446,0.246984456547428,-0.798367395462314,0.424657318216862,0.999424181882359,NS
ENSG00000143797,186.858030386466,0.0991991630262773,0.242677049200416,0.408770270419571,0.682708259285743,0.999424181882359,NS
ENSG00000143811,22.4637386396311,0.28881850719972,0.361567058051551,0.798796518565974,0.424408409580667,0.999424181882359,NS
ENSG00000143815,663.619178154212,0.0282546811938998,0.16763350372131,0.168550322976445,0.866150357887237,0.999424181882359,NS
ENSG00000143851,34.5618042330806,-0.110200438598586,0.313711389940351,-0.351279686145725,0.725378533204468,0.999424181882359,NS
ENSG00000143858,15.2533736018562,0.296682904284744,0.458487103398344,0.647091056838253,0.517573012986731,0.999424181882359,NS
ENSG00000143862,125.422376626041,0.0169212807553493,0.184101735174319,0.0919126630682057,0.926767430378169,0.999424181882359,NS
ENSG00000143870,19.2630198381084,-0.499749808301489,0.392996285260477,-1.27164003082181,0.203501046806353,0.999424181882359,NS
ENSG00000143878,948.964231738899,0.492312512649537,0.467872852780309,1.05223568694785,0.292691430130093,0.999424181882359,NS
ENSG00000143889,47.7310788230458,-0.559730176712095,0.376152383062163,-1.48804102251186,0.136740075462492,0.999424181882359,NS
ENSG00000143891,21.7696453431698,-0.758562734945759,0.544295731121439,-1.3936591664661,0.163420552478156,0.999424181882359,NS
ENSG00000143924,98.2782934962601,0.14781882678182,0.268883799976532,0.549749842849295,0.582490965094212,0.999424181882359,NS
ENSG00000143933,554.380554498142,-0.0635330754223183,0.179576388974414,-0.353794147355143,0.723493159924931,0.999424181882359,NS
ENSG00000143947,77.8192008712141,-0.0801791287165422,0.245664090857125,-0.326377080332727,0.744139076197173,0.999424181882359,NS
ENSG00000143952,12.5054153263324,-0.135977333341222,0.464011002795426,-0.293047648702357,0.76948573116452,0.999424181882359,NS
ENSG00000143970,80.304970580671,-0.392643345621271,0.270543502154971,-1.45131316218551,0.146692677836876,0.999424181882359,NS
ENSG00000143977,13.2003267473102,-0.121160841407672,0.481118402201147,-0.251831650698359,0.801171191836566,0.999424181882359,NS
ENSG00000144021,71.8926193008408,0.20548768474189,0.213721764094278,0.961472901988793,0.336314444143821,0.999424181882359,NS
ENSG00000144028,243.299012148352,0.100110406961783,0.174186342551354,0.574731666647564,0.565472787500098,0.999424181882359,NS
ENSG00000144029,9.31388051984971,0.00979465446936848,0.531444898264317,0.0184302351972096,0.985295632336402,0.999424181882359,NS
ENSG00000144034,9.71409776349611,0.208895786291874,0.523281455759755,0.399203495542522,0.689743267798928,0.999424181882359,NS
ENSG00000144040,49.122416729353,0.304120737958013,0.275705040357705,1.10306557168284,0.269998690567836,0.999424181882359,NS
ENSG00000144043,45.3988502379969,0.173428015385948,0.303118586880264,0.572145763712123,0.567223227570868,0.999424181882359,NS
ENSG00000144048,31.3877054572987,0.0722586797477549,0.29883607705065,0.241800389233151,0.808934837294878,0.999424181882359,NS
ENSG00000144118,854.317765564253,-0.151247496407769,0.147011797496843,-1.02881196599897,0.303568042667887,0.999424181882359,NS
ENSG00000144130,15.0189301533324,0.101609986227507,0.53158006062338,0.191147098535544,0.848410348563756,0.999424181882359,NS
ENSG00000144136,91.2010638158945,-0.197013677038677,0.291195330250758,-0.676568806474409,0.498679576227422,0.999424181882359,NS
ENSG00000144224,251.206377820353,0.0187438300614527,0.157615493868324,0.118921240554636,0.905337753645916,0.999424181882359,NS
ENSG00000144233,36.5356499048318,0.0479834587325203,0.288765568447825,0.166167521254149,0.868025118358456,0.999424181882359,NS
ENSG00000144283,39.0310334588475,0.234144006107123,0.467533586690422,0.500806814253886,0.616507089438646,0.999424181882359,NS
ENSG00000144306,20.6831307278421,-0.282596671619156,0.378436686685869,-0.746747557944172,0.455215956494991,0.999424181882359,NS
ENSG00000144320,14.3329842225694,-0.647405666951269,0.516145291327687,-1.25430896654301,0.209729726089223,0.999424181882359,NS
ENSG00000144357,65.317971854924,-0.465061534513193,0.232273479530629,-2.0022153861602,0.0452615715979534,0.999424181882359,NS
ENSG00000144381,46.2926359154149,-0.00660607648352952,0.274629066533374,-0.0240545422482682,0.98080910285013,0.999424181882359,NS
ENSG00000144401,11.6105164103876,-0.142211489025581,0.485585850873442,-0.292865800701935,0.769624730339878,0.999424181882359,NS
ENSG00000144445,28.0381315522956,0.268142218772571,0.321130355506797,0.834994930172199,0.403720562906324,0.999424181882359,NS
ENSG00000144455,14.3532552430636,-0.151598651214697,0.434374851078951,-0.349004208779901,0.727086149857062,0.999424181882359,NS
ENSG00000144524,12.3328029603733,-0.183430199202022,0.465095535609589,-0.394392517575135,0.693291267175986,0.999424181882359,NS
ENSG00000144554,25.6026893111584,0.165747862017551,0.346713155611531,0.478054724301436,0.632611255713497,0.999424181882359,NS
ENSG00000144566,198.934172305623,-0.0108765403513521,0.195401631192431,-0.0556624849290073,0.955610685834403,0.999424181882359,NS
ENSG00000144567,287.352310185031,0.151734919147433,0.166151804346207,0.91323064317295,0.36112125077752,0.999424181882359,NS
ENSG00000144579,427.950974461172,0.0178504541823659,0.134173592633347,0.133039995665507,0.89416174966051,0.999424181882359,NS
ENSG00000144580,14.0409267007877,-0.224778885350721,0.459712178493738,-0.488955689812736,0.62487306753084,0.999424181882359,NS
ENSG00000144589,42.6073986384418,0.1472685992882,0.26990967346393,0.545621790424197,0.585325942596387,0.999424181882359,NS
ENSG00000144591,9.47958192391979,0.0690222810158085,0.550862924020646,0.125298469012994,0.900287264183609,0.999424181882359,NS
ENSG00000144635,242.919012090931,-0.0187318516749726,0.204075762217132,-0.0917887135221983,0.926865911509331,0.999424181882359,NS
ENSG00000144674,54.3512752594656,-0.0656346665876522,0.249275665463312,-0.263301539946394,0.7923181728506,0.999424181882359,NS
ENSG00000144711,994.510854876536,0.190500775626526,0.211920173315641,0.898927047132922,0.368691520228453,0.999424181882359,NS
ENSG00000144713,66.4487574005185,-0.204980672276161,0.311933843861359,-0.657128671062912,0.511098184904852,0.999424181882359,NS
ENSG00000144744,112.185520518056,0.14069539510134,0.205483157093346,0.684705243444481,0.493529939609906,0.999424181882359,NS
ENSG00000144746,193.990915481401,0.133121353118009,0.21703580172254,0.613361261420787,0.539637494614453,0.999424181882359,NS
ENSG00000144747,143.169975428094,-0.186944221094899,0.211633153259748,-0.883340904841374,0.377052109291043,0.999424181882359,NS
ENSG00000144815,47.3796589518873,0.150394650246384,0.255387032018494,0.588889142325337,0.555935641773875,0.999424181882359,NS
ENSG00000144848,267.082570038479,0.0712302114213331,0.16506116170207,0.431538289727425,0.66607701784745,0.999424181882359,NS
ENSG00000144909,280.325858183296,0.0285929046152985,0.153090724219932,0.186770980155673,0.851840200988731,0.999424181882359,NS
ENSG00000145012,106.351053972696,0.0413065754645643,0.297796822599068,0.138707240406579,0.889681496395925,0.999424181882359,NS
ENSG00000145016,106.936119978507,-0.163673739597873,0.248164104254394,-0.659538332869004,0.509550139016134,0.999424181882359,NS
ENSG00000145022,31.0099471842852,-0.0716350322841002,0.31949802264835,-0.224211191325413,0.822592975721285,0.999424181882359,NS
ENSG00000145050,15.1595796486664,-0.212137967356958,0.436470925284375,-0.486030008112782,0.626945890123746,0.999424181882359,NS
ENSG00000145191,12.5231769051312,-0.114353708739793,0.481504691888697,-0.237492407999686,0.812274808291751,0.999424181882359,NS
ENSG00000145214,70.7195559910358,0.19420860004264,0.443127008866185,0.438268478690919,0.661191673072656,0.999424181882359,NS
ENSG00000145216,48.2133621791684,-0.167783669277658,0.255142971001949,-0.65760647302479,0.510791034077725,0.999424181882359,NS
ENSG00000145241,10.8884444697307,0.023572453875208,0.529755332920292,0.0444968694232187,0.964508347345576,0.999424181882359,NS
ENSG00000145246,14.8979740897477,0.23837529384979,0.487688595670664,0.488785868617614,0.624993303643752,0.999424181882359,NS
ENSG00000145287,7.71351626470145,-0.219334766233531,0.642029803312105,-0.341627078839684,0.732631556034402,0.999424181882359,NS
ENSG00000145332,71.2477369459363,-0.0517686374713086,0.248305745695961,-0.208487473079647,0.834848362777214,0.999424181882359,NS
ENSG00000145365,49.0620574007447,0.441794742513054,0.396206279434807,1.11506244460153,0.264823663522017,0.999424181882359,NS
ENSG00000145388,13.8978717434819,-0.31221217571132,0.455834447074411,-0.684924488956742,0.493391571844345,0.999424181882359,NS
ENSG00000145425,34.3467562465888,-0.126518856177625,0.327367458234668,-0.38647352690423,0.69914600499741,0.999424181882359,NS
ENSG00000145428,22.1566365505848,0.241680331289676,0.433652697083582,0.557313105429839,0.577313523139693,0.999424181882359,NS
ENSG00000145439,10.3438142131181,0.619478961801896,0.518825319425702,1.19400294975505,0.232476814195358,0.999424181882359,NS
ENSG00000145491,51.879845539966,0.472953816724313,0.291086930279714,1.62478547652359,0.104208276717569,0.999424181882359,NS
ENSG00000145494,12.42867004676,-0.148237206963696,0.472391992255586,-0.313801269695301,0.753671979986066,0.999424181882359,NS
ENSG00000145495,242.52017745351,0.0911941110396232,0.182565257161164,0.499515145749331,0.617416519564729,0.999424181882359,NS
ENSG00000145569,44.1946433582216,0.0843350079091789,0.307489968088925,0.274269136106546,0.783877801215446,0.999424181882359,NS
ENSG00000145592,113.152574264192,-0.0978737403737668,0.227895342244795,-0.429467927732526,0.667582729292239,0.999424181882359,NS
ENSG00000145632,9.99766884573514,-0.355846552431939,0.610368734673747,-0.583002588791095,0.559891557491054,0.999424181882359,NS
ENSG00000145675,61.8559216564058,-0.35164802960999,0.261417847281943,-1.34515693272745,0.178574560828366,0.999424181882359,NS
ENSG00000145685,16.8871001421885,-1.0856116621112,0.554758746577828,-1.95690769872143,0.0503583212573791,0.999424181882359,NS
ENSG00000145687,32.1533205874146,-0.276287066145807,0.30383893805787,-0.909320799736288,0.363180814449211,0.999424181882359,NS
ENSG00000145703,320.878514867311,-0.538290540836631,0.358224662302617,-1.50266186972325,0.132926260141391,0.999424181882359,NS
ENSG00000145715,46.5481876386249,-0.0814946204477459,0.25702368830274,-0.317070465317407,0.751190134774062,0.999424181882359,NS
ENSG00000145725,85.4984299750582,0.297789587795469,0.25846984599684,1.15212506374577,0.249269685148753,0.999424181882359,NS
ENSG00000145730,39.2286772536874,1.76163223466823,1.20988469137856,1.45603316350834,0.145383452091609,0.999424181882359,NS
ENSG00000145734,9.68647061361271,-0.681769607039086,0.589795064579961,-1.15594322160805,0.247704381986762,0.999424181882359,NS
ENSG00000145740,20.953974265975,-0.147698693919362,0.368698201630362,-0.400595102623898,0.68871825191621,0.999424181882359,NS
ENSG00000145741,61.7166603777884,-0.220102898159783,0.268697204881095,-0.819148447253795,0.412701723627385,0.999424181882359,NS
ENSG00000145743,11.8838760041949,-0.399364637734356,0.480528631198144,-0.831094365258915,0.405920322663263,0.999424181882359,NS
ENSG00000145779,39.943245440355,0.265712603771993,0.310522330254931,0.855695638873538,0.392166153128514,0.999424181882359,NS
ENSG00000145780,86.6925594939159,-0.354165005179951,0.281317340794218,-1.25895191593973,0.208047700214493,0.999424181882359,NS
ENSG00000145782,71.8899816640686,-0.0616292795957903,0.244456256276226,-0.252107598040574,0.80095789722626,0.999424181882359,NS
ENSG00000145817,23.9402641237799,-0.27095038205369,0.356935032509993,-0.759102798479452,0.447791065242054,0.999424181882359,NS
ENSG00000145819,878.010748045739,0.0289178322384288,0.224235027144556,0.128962154604805,0.897387594953037,0.999424181882359,NS
ENSG00000145833,90.4475905937997,-0.148289824391162,0.229401033140774,-0.646421780934888,0.518006238362339,0.999424181882359,NS
ENSG00000145860,237.319833610725,0.181230436815266,0.183792110780042,0.986062111404546,0.324102634719696,0.999424181882359,NS
ENSG00000145868,144.80479222169,0.0380775303416075,0.219278939210617,0.173648825914075,0.862141457368939,0.999424181882359,NS
ENSG00000145901,878.602324524459,0.174950018504721,0.21560375046812,0.811442371131618,0.417111674899811,0.999424181882359,NS
ENSG00000145907,20.4475781493307,-0.180385106005536,0.370937319652983,-0.486295383204604,0.626757752106491,0.999424181882359,NS
ENSG00000145916,14.7648118263006,-0.0511679185696015,0.429081090696795,-0.1192499965135,0.905077297719152,0.999424181882359,NS
ENSG00000145979,14.420615315662,-0.464686479759775,0.554862236175128,-0.837480818595679,0.402322354386101,0.999424181882359,NS
ENSG00000146007,228.156194644308,0.241351683102763,0.167198405602366,1.44350469272267,0.148878351515408,0.999424181882359,NS
ENSG00000146063,65.5531271070754,0.162346906485997,0.235264931582559,0.690059948135648,0.490156488945074,0.999424181882359,NS
ENSG00000146066,12.0413800460485,0.15129705467898,0.485429453266905,0.311676709480157,0.755286230003382,0.999424181882359,NS
ENSG00000146083,591.310179517924,0.30436743034681,0.188609447603534,1.61374434957577,0.10658288994151,0.999424181882359,NS
ENSG00000146085,12.6025679346288,-0.0667455868533999,0.484277181898811,-0.137825173987542,0.890378588260286,0.999424181882359,NS
ENSG00000146094,1150.35568719108,0.211758112381455,0.247388797603792,0.855972923723887,0.392012756362542,0.999424181882359,NS
ENSG00000146109,32.2506988961978,0.0431223176378646,0.300425522484533,0.143537464065107,0.885865725522453,0.999424181882359,NS
ENSG00000146112,1659.28184401173,0.259608350392805,0.167402833830501,1.55080021318913,0.120949569517408,0.999424181882359,NS
ENSG00000146122,14.1844731804118,0.263515549416159,0.769259028216108,0.342557629810657,0.73193128190019,0.999424181882359,NS
ENSG00000146223,10.9832132682629,0.220090928478299,0.493670276201352,0.445825764864424,0.655723109080283,0.999424181882359,NS
ENSG00000146232,24.2336297596664,0.0591944439367876,0.38946533775134,0.151988991571263,0.879195618231459,0.999424181882359,NS
ENSG00000146247,136.241888301741,-0.126061264905132,0.309182799694961,-0.407724055249852,0.683476274902321,0.999424181882359,NS
ENSG00000146278,1910.9041723533,-0.455910168008679,0.228193177514746,-1.99791322849351,0.0457260682279843,0.999424181882359,NS
ENSG00000146281,16.8626926258998,-0.188604816677873,0.422021374915941,-0.446908208655164,0.654941336877013,0.999424181882359,NS
ENSG00000146282,18.382535589363,0.454875125500696,0.402890397917406,1.12902945280405,0.258885409297974,0.999424181882359,NS
ENSG00000146285,27.7013565337373,-0.486362914018005,0.528700585864206,-0.91992126928137,0.357613903235291,0.999424181882359,NS
ENSG00000146376,9.34197706468381,-0.468657163746194,0.55870950018631,-0.838820824757612,0.401569862874308,0.999424181882359,NS
ENSG00000146386,13.7301378046399,-0.0601497221609659,0.470047978981143,-0.127965069207071,0.898176616459078,0.999424181882359,NS
ENSG00000146416,11.634633834789,-0.0415318068358765,0.477844042304594,-0.0869149830467129,0.93073908984131,0.999424181882359,NS
ENSG00000146425,81.6053817195051,0.120076144425001,0.23197098386996,0.5176343283189,0.604713425865862,0.999424181882359,NS
ENSG00000146433,11.2610441891289,0.216054440620889,0.503011577527921,0.429521804811532,0.667543529130833,0.999424181882359,NS
ENSG00000146457,198.254861230735,0.0704068934476031,0.191069721414202,0.368487968300192,0.712509414907232,0.999424181882359,NS
ENSG00000146476,30.4440765657059,0.254811802056788,0.341461648464544,0.746238422975477,0.455523401398619,0.999424181882359,NS
ENSG00000146556,15.303365301282,0.132610155121124,0.426828866245839,0.310686941788854,0.756038625270126,0.999424181882359,NS
ENSG00000146574,8.36929222755295,-0.281826696354552,0.595550058991656,-0.473220835258957,0.636055634529985,0.999424181882359,NS
ENSG00000146576,60.4643767853788,0.37449629690722,0.260998256011768,1.43486129995572,0.151326625598872,0.999424181882359,NS
ENSG00000146587,7.78599762043088,-0.47154219839508,0.605973332692724,-0.778156682736712,0.436476650010654,0.999424181882359,NS
ENSG00000146592,957.914650225197,-0.0956850404030611,0.265905983839926,-0.359845382271138,0.718962763198838,0.999424181882359,NS
ENSG00000146676,172.622319784407,-0.420975628482663,0.233477495953855,-1.80306725820747,0.0713776524668652,0.999424181882359,NS
ENSG00000146701,25.6244539476742,-0.0710047536449702,0.339067159317288,-0.209412063934291,0.834126575886024,0.999424181882359,NS
ENSG00000146729,14.5183768612798,-0.205215743767893,0.438015194264218,-0.468512842602677,0.639417889154444,0.999424181882359,NS
ENSG00000146731,11.3248720780019,-0.39815430490582,0.517001915091606,-0.770121528148058,0.44122780683571,0.999424181882359,NS
ENSG00000146776,12.2068855833967,-0.168884289645614,0.471502582572336,-0.358183169908098,0.720206241315243,0.999424181882359,NS
ENSG00000146802,11.5260847674237,0.279084381696414,0.493582401462839,0.565426119061957,0.57178396316381,0.999424181882359,NS
ENSG00000146826,272.947273656576,-0.101394420869942,0.189952804969361,-0.533787436759869,0.593488606756646,0.999424181882359,NS
ENSG00000146828,961.610277686226,0.213498197545844,0.216080405694997,0.988049781094922,0.323128268582098,0.999424181882359,NS
ENSG00000146830,282.893000323256,0.184526098267849,0.144723019480616,1.27502935559304,0.202298851817452,0.999424181882359,NS
ENSG00000146833,13.2723444140672,-0.0217021307055731,0.479071579083779,-0.0453003927869783,0.963867874362658,0.999424181882359,NS
ENSG00000146859,155.416351352333,0.18159378043102,0.338940434812892,0.535769007705635,0.592118204117117,0.999424181882359,NS
ENSG00000146872,68.1363265248463,0.0131366995092516,0.216720707434918,0.0606158020834101,0.951665188423175,0.999424181882359,NS
ENSG00000146904,10.8881471488501,0.168890336864119,0.513717582314174,0.328761059925785,0.742336298073155,0.999424181882359,NS
ENSG00000146963,55.7736092179339,-0.0462744788488891,0.273762465858147,-0.169031494890416,0.865771868486833,0.999424181882359,NS
ENSG00000147010,500.095112114075,0.0119133528407936,0.145052534630695,0.0821312972649879,0.934542305570849,0.999424181882359,NS
ENSG00000147065,3865.84633915373,0.0772378612613372,0.13769270720826,0.560943733530599,0.574835895169318,0.999424181882359,NS
ENSG00000147118,18.8406610788453,0.152714812982782,0.399141079896072,0.382608608020366,0.702009986799818,0.999424181882359,NS
ENSG00000147119,56.5880649256705,-0.0538219758733068,0.375774820122234,-0.143229330416017,0.886109066305106,0.999424181882359,NS
ENSG00000147123,13.3338086467512,-0.103810828220767,0.447922713674525,-0.231760580679547,0.816723975532726,0.999424181882359,NS
ENSG00000147133,84.0330515753255,0.11023322747203,0.208437917036748,0.528854006215175,0.596906730070762,0.999424181882359,NS
ENSG00000147140,135.663936747755,0.0572685746211589,0.172407997452357,0.332168898585951,0.739761727039419,0.999424181882359,NS
ENSG00000147162,400.400131997235,0.163141646384088,0.204198088822728,0.798938165017388,0.424326267675177,0.999424181882359,NS
ENSG00000147164,13.1253130054413,-0.0183406138947292,0.470601676084264,-0.0389726914007955,0.968912161171968,0.999424181882359,NS
ENSG00000147202,9.13233787646529,-0.274724543553075,0.539437935789977,-0.509279242941557,0.610556505257125,0.999424181882359,NS
ENSG00000147224,7.83419562885065,-0.409981702187594,0.598093661350359,-0.685480767781335,0.49304059264128,0.999424181882359,NS
ENSG00000147251,393.352403457645,-0.105646692914759,0.186991923631348,-0.564979978082049,0.572087382682845,0.999424181882359,NS
ENSG00000147274,25.1676823375325,-0.0406797195753961,0.349489669541049,-0.116397487882308,0.907337526242051,0.999424181882359,NS
ENSG00000147394,174.34516076703,0.507318482128189,0.33094000623717,1.53296208547424,0.125285196976822,0.999424181882359,NS
ENSG00000147400,14.4058333793733,-0.14680041637548,0.434864326796733,-0.337577509419617,0.735681593100034,0.999424181882359,NS
ENSG00000147403,78.0496175762586,-0.0696191343593726,0.352737450227983,-0.197368139715179,0.843539460037752,0.999424181882359,NS
